filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length,model,dataset,model_class
mistral-7b-instruct-v0.1@q8_0_108.csv,28,4.814868077635765,4.148437261581421,0.5561085939407349,20.67613410949707,16.72896009903661,39.731403741928894,26.0,21.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_109.csv,49,4.886612515241426,3.171276807785034,0.000339619728038,16.157140731811523,19.669248574559035,43.01918902209426,41.0,8.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_11.csv,13,6.33746409874696,6.229152679443359,0.9174507260322572,12.028018951416016,8.579484326125241,16.760266851074874,13.0,11.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_110.csv,21,3.204735069757416,2.129652500152588,0.2235745936632156,11.40263557434082,9.325044477796617,19.095384431242785,21.0,9.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_111.csv,53,3.9568100582878545,3.522080898284912,0.2885736227035522,11.367258071899414,8.251920305171973,15.739435344694025,46.0,25.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_112.csv,18,5.075252566072676,5.168903589248657,0.3855743408203125,10.145207405090332,9.793375749657155,24.44669849736565,17.0,8.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_113.csv,24,3.8078298841913543,2.635891079902649,0.1237619519233703,13.02537727355957,12.772396886798994,18.058009330799702,22.0,7.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_114.csv,166,3.959727666272217,3.295740008354187,0.0004384503990877,15.30681610107422,9.175423486286371,21.715160274097123,104.0,9.071428571428571,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_115.csv,18,4.457584477133221,2.7680351734161377,0.7824764847755432,12.039278984069824,12.221009554409138,26.75887042745851,18.0,8.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_116.csv,12,3.6134788480897746,2.3115334510803223,0.1577271670103073,14.01374053955078,13.207795516116317,26.732541790777873,12.0,5.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_117.csv,24,4.192239082728823,3.451348900794983,0.0743360072374343,12.966127395629885,11.1448390523862,25.113687110936983,23.0,6.666666666666667,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_118.csv,25,4.870180767267011,4.732565402984619,0.0017926566069945,12.068326950073242,12.728229694111771,18.7684474714783,24.0,6.333333333333333,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_119.csv,18,5.039866573280758,5.871060132980347,0.630836009979248,14.50871467590332,11.78932598160202,26.467945214040444,17.0,15.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_12.csv,35,3.0426386193397255,3.1552276611328125,0.0003724764974322,7.896677017211914,4.626468948350062,4.9611022093924,33.0,9.666666666666666,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_120.csv,69,4.634217433941861,3.796315908432007,0.0003454685211181,18.735370635986328,16.06018635212967,25.354673876608302,54.0,8.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_121.csv,129,3.676296059823168,3.019665241241455,0.0002273789868922,15.246747970581056,9.129852159403828,17.264950299009463,89.0,15.142857142857142,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_122.csv,22,4.1529641422358425,3.1554542779922485,0.1577271670103073,14.01374053955078,12.010149945153932,28.265656584011335,19.0,5.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_123.csv,91,4.2469384152631555,3.3385932445526123,0.0003167408285662,14.238446235656738,10.056275558573065,19.785029804572115,65.0,11.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_124.csv,32,4.550110475393012,3.767764687538147,0.0155651122331619,10.778100967407228,9.077962289547308,14.391446982799058,30.0,6.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_125.csv,35,4.191840943268367,4.349582672119141,0.4021430611610412,11.988032341003418,6.730846565157822,13.869232744330889,30.0,9.333333333333334,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_126.csv,134,3.5967669424198223,2.514048337936402,0.0002854334306903,15.996711730957031,13.344300842138264,21.888096136236673,72.0,7.6923076923076925,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_127.csv,72,4.201992018739677,3.747557759284973,0.0003791855706367,15.052217483520508,11.309193329951931,24.642020516075696,57.0,8.428571428571429,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_128.csv,73,3.9308125459117025,3.186292886734009,0.0019701160490512,14.477956771850586,11.37567072736064,25.640298935400192,59.0,11.2,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_129.csv,135,3.632250529970258,2.563725709915161,0.0004793952975887,14.785797119140623,9.997601345048452,21.03970000521277,93.0,18.333333333333332,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_13.csv,17,4.089092280934839,3.819009065628052,0.1669690310955047,10.748051643371582,5.558724720094387,12.135922692711029,17.0,16.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_130.csv,160,3.810998455110712,3.397849202156067,0.0003124403010588,24.01769638061523,11.404851211236046,23.840804354942293,91.0,12.9,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_131.csv,58,3.917458177479947,3.2525850534439087,0.00028130505234,12.674805641174316,9.901031182707335,21.16415032533112,47.0,9.6,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_132.csv,36,5.213790991426827,4.397024631500244,0.0002616953279357,18.870086669921875,21.085486121749987,44.615240587733965,28.0,7.666666666666667,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_133.csv,17,4.46917271767469,2.5276846885681152,0.0417585633695125,12.437647819519045,17.922437432778747,39.24469641808274,16.0,14.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_134.csv,72,3.749688550788657,3.308583378791809,0.0002608352806419,11.871119499206545,8.914640438167618,16.985342241743165,50.0,7.142857142857143,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_135.csv,29,4.456681801431716,2.716543674468994,0.0016347609926015,15.6137113571167,19.74805395046458,40.31074491891464,27.0,10.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_136.csv,15,5.291005607446035,3.4640114307403564,0.6970508694648743,13.652929306030272,18.993931368696607,52.570504719888454,13.0,5.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_137.csv,130,3.913209746325335,2.9014079570770264,0.0001362166949547,18.05231475830078,12.493920939809296,24.710391922991622,78.0,8.9,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_138.csv,200,4.383029165496119,3.470395803451538,0.0004187525191809,17.125444412231445,12.672432327481596,26.27655268167565,131.0,12.214285714285714,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_139.csv,88,4.0408606252405495,3.5297796726226807,0.0002539547276683,13.001444816589355,9.46934670733065,15.687030299474882,62.0,9.571428571428571,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_14.csv,17,5.387940662748673,5.096004962921143,0.6262145638465881,12.840962409973145,11.012582270619276,23.62446575734454,17.0,16.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_140.csv,54,4.4617377604461375,2.7999367713928223,0.0467961616814136,15.214003562927246,16.717123009276374,37.81708198832104,42.0,11.25,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_141.csv,121,2.952080031144933,2.3777952194213867,0.0003870988730341,15.737103462219238,7.726689460868159,15.37041969848408,69.0,12.625,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_142.csv,9,3.870694095682767,4.183109283447266,0.008824361488223,9.092784881591797,8.09967774765279,23.993611494288192,9.0,8.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_143.csv,14,4.042179269450052,2.7466866970062256,0.7896420955657959,13.675113677978516,11.532124441386284,10.974990071471025,14.0,3.6666666666666665,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_144.csv,87,3.93734683415146,2.865456342697144,0.0005093305371701,20.03046607971192,11.748868647609546,23.310598039306452,65.0,11.333333333333334,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_145.csv,11,4.505213553255254,5.245845794677734,0.3333865404129028,8.720980644226074,7.74272056452677,20.958463395770732,11.0,10.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_146.csv,28,4.568964236149831,3.592037081718445,0.0416076518595218,14.214159965515137,11.499748748855898,21.196155034529376,26.0,7.666666666666667,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_147.csv,19,5.312702894210815,3.2805843353271484,0.7315266728401184,15.054476737976074,17.303396228584344,48.63978137837627,19.0,8.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_148.csv,78,3.9353317406949384,3.435566544532776,0.0003107201191596,16.158565521240234,11.327988532090243,17.401502467707335,58.0,8.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_149.csv,23,5.44074391347923,4.508961200714111,0.0015501382295042,16.111549377441406,19.8233696838734,43.69703639951938,23.0,9.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_15.csv,53,4.8846548667862875,3.4143195152282715,0.0056829941459,16.918336868286133,14.025519943727184,31.87528452624785,45.0,16.333333333333332,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_150.csv,36,4.8937361322459765,3.90325379371643,0.0015539259184151,11.666674613952637,11.548397875079669,21.16742700851475,34.0,16.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_151.csv,59,4.641254431822128,3.82242202758789,0.0003525215142872,16.239608764648438,13.85848254347877,37.96351999800599,49.0,16.333333333333332,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_152.csv,21,3.246065004950478,2.978912591934204,0.3978499472141266,11.435768127441406,6.735795738606616,13.890122336591656,20.0,9.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_153.csv,16,5.655808471143246,6.199390411376953,0.131103515625,9.774011611938477,8.448019100884967,24.36994803252795,16.0,6.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_154.csv,17,3.699853195863611,2.1411705017089844,0.0849469006061554,12.966127395629885,13.45587685850429,25.670896581182145,17.0,6.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_155.csv,28,4.579263433656057,4.362243175506592,0.0009682432282716,11.869636535644531,9.932992471767571,23.24557906819114,25.0,7.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_156.csv,34,4.4597317292628915,3.390573740005493,0.0098350830376148,12.805048942565918,15.039493768720211,43.68205463466394,32.0,15.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_157.csv,24,4.755258997281392,3.330230712890625,0.6969376802444458,12.038416862487791,11.321049805695248,19.41295879407836,23.0,9.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_158.csv,34,4.065728070981362,3.4976378679275513,0.0795939862728118,10.93992042541504,8.944155247662234,19.89194638609308,31.0,9.666666666666666,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_159.csv,18,3.874473386340671,2.688801527023315,0.9075202941894532,12.09372615814209,8.31125631036468,17.95389203377162,16.0,17.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_16.csv,82,4.457423648077543,3.719235777854919,0.0003391036589164,20.5325870513916,15.337647639416222,26.439807849855704,59.0,9.142857142857142,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_160.csv,11,6.594750295985829,6.502609729766846,2.703986644744873,15.039443969726562,12.08527917890976,31.86912124602903,11.0,10.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_161.csv,14,5.799276053905487,3.834814310073853,0.3957378268241882,16.306472778320312,21.129592633150025,25.269161671949323,12.0,4.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_162.csv,25,3.822051162794232,2.1004385948181152,0.0069091524928808,12.913057327270508,13.52572366561016,30.24161305199645,25.0,11.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_163.csv,55,4.860950136726553,3.650660514831543,0.0182438176125288,18.318023681640625,17.623984386781338,45.3049191930917,43.0,8.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_164.csv,214,3.770346078564327,2.8047971725463867,0.0002488803584128,24.61551856994629,12.159854608377666,23.850389389187676,116.0,17.88888888888889,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_165.csv,92,3.7189813501125015,2.457340121269226,0.0003077957953792,18.165706634521484,14.77699044215721,26.83647361228083,54.0,12.166666666666666,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_166.csv,73,3.328135238135112,3.005401849746704,0.0003196651814505,13.257770538330078,7.235428151626382,15.306528310290352,50.0,11.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_167.csv,191,3.404252560259025,2.4387691020965576,0.0002327112888451,13.828630447387695,9.512132405456605,18.987042345102967,114.0,16.1,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_168.csv,51,4.014713070921454,2.843979835510254,0.0405997261404991,13.075072288513184,12.427746290641108,27.1971285769525,45.0,11.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_169.csv,81,4.162275563916881,3.562380075454712,0.0025587037671357,15.97361946105957,10.666428772078005,22.286318471882904,65.0,17.25,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_17.csv,38,3.264767565007787,2.212990164756775,0.0015272401506081,15.571589469909668,10.735103323383065,22.82049468277365,36.0,16.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_170.csv,16,5.979830734431744,4.41452956199646,0.4136599898338318,21.306835174560547,24.232724030377614,60.839549773936575,16.0,5.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_171.csv,23,4.819564188304155,3.5834126472473145,0.1987468302249908,16.158565521240234,15.377148539156266,19.3694751813168,22.0,9.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_172.csv,186,3.773799191798917,3.142802357673645,0.0003210413269698,15.080836296081545,10.015613238035789,22.0005538885419,107.0,18.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_173.csv,37,3.583139264449553,2.177188873291016,0.0015544424531981,13.022668838500977,9.973955854366206,20.985870342572632,32.0,11.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_174.csv,39,3.716410189771499,2.907078742980957,0.0450508892536163,12.37065315246582,7.284438019554877,16.002096702226194,35.0,7.25,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_175.csv,73,4.186822465887255,3.330219268798828,0.0005533742951229,12.996771812438965,11.525414813991633,22.699893845227535,55.0,14.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_176.csv,48,4.576261149253696,2.935360312461853,0.0357117541134357,16.32763671875,17.09273871714553,39.945780021240935,39.0,7.6,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_177.csv,18,5.215866328941451,5.300902366638184,0.2722390592098236,11.220364570617676,10.938819846053631,30.523330681508735,17.0,15.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_178.csv,93,3.784160516058941,3.142538785934448,0.0003074517589993,14.540172576904297,9.899288964172632,17.784483378276434,65.0,7.777777777777778,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_179.csv,115,4.291250299146328,3.813190221786499,0.0003380715206731,15.080446243286133,10.109083693582322,18.21234421776246,80.0,9.3,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_18.csv,29,4.002103652227028,2.9895832538604736,0.0043276343494653,17.13538932800293,14.99447077807025,34.972753720483006,24.0,7.333333333333333,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_180.csv,20,5.506351208934211,4.918851852416992,0.0005692889099009,12.875957489013672,10.673483179540971,24.320324217468247,20.0,8.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_181.csv,13,3.6056058005644727,2.0772480964660645,0.1979061216115951,10.376079559326172,11.76799677472673,16.100399045888494,13.0,5.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_182.csv,55,4.145011172267947,3.4420037269592285,0.0009818390244618,14.573176383972168,10.505639179227623,23.515496401147946,41.0,11.75,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_183.csv,165,3.7920670592137897,3.0277204513549805,0.000290077907266,18.4581298828125,10.796333288269276,23.60244733347899,116.0,10.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_184.csv,26,4.1791799309162,2.7419549226760864,0.3275039792060852,14.294410705566406,12.47550786212985,22.84580407954442,26.0,11.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_185.csv,27,5.147962625379916,4.719326019287109,0.3121320605278015,9.889394760131836,6.3630084071537345,16.247911544952956,25.0,7.333333333333333,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_186.csv,15,4.721142244338989,3.439075231552124,0.0782416760921478,15.483644485473633,14.615372773137318,30.37985325351037,15.0,5.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_187.csv,173,4.270008119891433,3.729576110839844,0.0004327732603996,18.75627899169922,12.285918962092994,26.369249789179506,121.0,16.444444444444443,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_188.csv,117,3.2897804988148667,2.5317251682281494,0.0002730482956394,14.01374053955078,8.333941254139946,18.506481728521003,67.0,8.8,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_189.csv,53,3.935499866053743,2.9362733364105225,0.0803202092647552,12.04166030883789,11.204214110178771,20.369935984078097,44.0,15.666666666666666,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_19.csv,6,6.406808157761891,5.22614586353302,1.8578161001205444,15.882859230041504,21.66972136541222,43.93096610866608,6.0,5.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_190.csv,68,4.694398742004791,4.290126085281372,0.0119584500789642,14.878714561462402,15.553964684312616,35.28863457754106,55.0,13.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_191.csv,17,4.709484976880691,3.238941431045532,0.5035400390625,11.439839363098145,8.29782476438325,16.20883426425207,16.0,14.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_192.csv,25,4.279536628723145,3.631430387496948,0.5492407083511353,11.433484077453612,7.051861678914789,15.96805723037312,23.0,24.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_193.csv,313,3.8811736961444705,3.0969715118408203,0.000223594775889,26.231903076171875,12.026147375891746,25.276834942316373,161.0,14.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_194.csv,167,3.7772004671802977,3.175813913345337,0.0003248258144594,14.173088073730469,9.266081090628798,18.4092539091941,98.0,17.375,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_195.csv,53,4.491870647472031,4.035677433013916,0.047988437116146,13.04038906097412,9.333618948414768,19.776837861624035,47.0,11.25,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_196.csv,99,4.17215585850345,3.6243841648101807,0.0003110641555394,17.749101638793945,13.164050268870747,25.34193956619068,61.0,10.125,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_197.csv,9,4.807936237918006,4.90804386138916,0.634820282459259,12.38253116607666,15.844894047259878,35.971635206107884,9.0,6.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_198.csv,40,4.6052436673489865,4.043905258178711,0.000848984112963,15.837671279907228,16.445030259871878,34.21219938560465,34.0,18.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_199.csv,15,4.033124015976985,3.242076873779297,0.0320833660662174,14.352317810058594,10.175723350428049,19.2293331910122,15.0,6.5,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_2.csv,9,6.503162834379408,5.475590229034424,1.1077076196670532,19.025617599487305,32.089173223137465,81.02015852247341,9.0,3.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_20.csv,9,3.9712186257044473,2.3460731506347656,0.5072675943374634,10.082195281982422,11.256133449794014,17.06027164884193,9.0,8.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_200.csv,14,5.274149996893747,4.8561999797821045,0.627072811126709,13.81101894378662,15.900806487414169,48.84562615222136,14.0,11.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_201.csv,83,4.109682313007364,3.2748591899871826,0.000513975683134,19.32146453857422,11.931649417707588,26.70391420619208,58.0,9.0,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
mistral-7b-instruct-v0.1@q8_0_202.csv,87,3.805207898438207,3.1566720008850098,0.0002402797690592,21.98998069763184,13.838167397204952,28.74509319366734,67.0,11.333333333333334,mistral-7b-instruct-v0.1@q8_0,daily_dialog,instruct
